mep_id,display_name,first_name,last_name,country,country_code,national_party,eu_group_short,eu_group_full,eu_group_code,vote_position_raw,vote_label_en,vote_label_technical_en,vote_date,email,photo_url_ep,mep_profile_url_ep,source_url
272024,Antonín STANĚK,Antonín,STANĚK,Czechia,CZE,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,antonin.stanek@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/272024.jpg,https://www.europarl.europa.eu/meps/en/272024,https://howtheyvote.eu/votes/195775
220897,Petra STEGER,Petra,STEGER,Austria,AUT,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,petra.steger@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/220897.jpg,https://www.europarl.europa.eu/meps/en/220897,https://howtheyvote.eu/votes/195775
119435,Davor Ivo STIER,Davor Ivo,STIER,Croatia,HRV,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,davorivo.stier@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/119435.jpg,https://www.europarl.europa.eu/meps/en/119435,https://howtheyvote.eu/votes/195775
257025,Kristoffer STORM,Kristoffer,STORM,Denmark,DNK,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,kristoffer.storm@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257025.jpg,https://www.europarl.europa.eu/meps/en/257025,https://howtheyvote.eu/votes/195775
257255,Stanislav STOYANOV,Stanislav,STOYANOV,Bulgaria,BGR,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,stanislav.stoyanov@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257255.jpg,https://www.europarl.europa.eu/meps/en/257255,https://howtheyvote.eu/votes/195775
256926,Marie-Agnes STRACK-ZIMMERMANN,Marie-Agnes,STRACK-ZIMMERMANN,Germany,DEU,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marie-agnes.strack-zimmermann@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256926.jpg,https://www.europarl.europa.eu/meps/en/256926,https://howtheyvote.eu/votes/195775
257101,Cecilia STRADA,Cecilia,STRADA,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,cecilia.strada@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257101.jpg,https://www.europarl.europa.eu/meps/en/257101,https://howtheyvote.eu/votes/195775
256962,Joachim STREIT,Joachim,STREIT,Germany,DEU,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,joachim.streit@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256962.jpg,https://www.europarl.europa.eu/meps/en/256962,https://howtheyvote.eu/votes/195775
197772,Tineke STRIK,Tineke,STRIK,Netherlands,NLD,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,tineke.strik@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197772.jpg,https://www.europarl.europa.eu/meps/en/197772,https://howtheyvote.eu/votes/195775
256990,Anna STROLENBERG,Anna,STROLENBERG,Netherlands,NLD,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,anna.strolenberg@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256990.jpg,https://www.europarl.europa.eu/meps/en/256990,https://howtheyvote.eu/votes/195775
257119,Şerban Dimitrie STURDZA,Şerban Dimitrie,STURDZA,Romania,ROU,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,serban.dimitrie.sturdza@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257119.jpg,https://www.europarl.europa.eu/meps/en/257119,https://howtheyvote.eu/votes/195775
256839,Anna STÜRGKH,Anna,STÜRGKH,Austria,AUT,,Renew,Renew Europe,RENEW,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,anna.sturgkh@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256839.jpg,https://www.europarl.europa.eu/meps/en/256839,https://howtheyvote.eu/votes/195775
257070,Marcin SYPNIEWSKI,Marcin,SYPNIEWSKI,Poland,POL,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marcin.sypniewski@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257070.jpg,https://www.europarl.europa.eu/meps/en/257070,https://howtheyvote.eu/votes/195775
257026,Michał SZCZERBA,Michał,SZCZERBA,Poland,POL,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,michal.szczerba@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257026.jpg,https://www.europarl.europa.eu/meps/en/257026,https://howtheyvote.eu/votes/195775
256855,Pál SZEKERES,Pál,SZEKERES,Hungary,HUN,,PfE,Patriots for Europe,PFE,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,pal.szekeres@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256855.jpg,https://www.europarl.europa.eu/meps/en/256855,https://howtheyvote.eu/votes/195775
197553,Beata SZYDŁO,Beata,SZYDŁO,Poland,POL,,ECR,European Conservatives and Reformists,ECR,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,beata.szydlo@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197553.jpg,https://www.europarl.europa.eu/meps/en/197553,https://howtheyvote.eu/votes/195775
111412,Villy SØVNDAL,Villy,SØVNDAL,Denmark,DNK,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,villy.sovndal@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/111412.jpg,https://www.europarl.europa.eu/meps/en/111412,https://howtheyvote.eu/votes/195775
257085,Krzysztof ŚMISZEK,Krzysztof,ŚMISZEK,Poland,POL,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,krzysztof.smiszek@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257085.jpg,https://www.europarl.europa.eu/meps/en/257085,https://howtheyvote.eu/votes/195775
256815,Marjan ŠAREC,Marjan,ŠAREC,Slovenia,SVN,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marjan.sarec@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256815.jpg,https://www.europarl.europa.eu/meps/en/256815,https://howtheyvote.eu/votes/195775
58766,Nicolae ȘTEFĂNUȚĂ,Nicolae,ȘTEFĂNUȚĂ,Romania,ROU,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,nicolae.stefanuta@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/58766.jpg,https://www.europarl.europa.eu/meps/en/58766,https://howtheyvote.eu/votes/195775
124813,Dario TAMBURRANO,Dario,TAMBURRANO,Italy,ITA,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,dario.tamburrano@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124813.jpg,https://www.europarl.europa.eu/meps/en/124813,https://howtheyvote.eu/votes/195775
204346,Dominik TARCZYŃSKI,Dominik,TARCZYŃSKI,Poland,POL,,ECR,European Conservatives and Reformists,ECR,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,dominik.tarczynski@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/204346.jpg,https://www.europarl.europa.eu/meps/en/204346,https://howtheyvote.eu/votes/195775
257160,Marco TARQUINIO,Marco,TARQUINIO,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,marco.tarquinio@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257160.jpg,https://www.europarl.europa.eu/meps/en/257160,https://howtheyvote.eu/votes/195775
257071,Carla TAVARES,Carla,TAVARES,Portugal,PRT,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,carla.tavares@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257071.jpg,https://www.europarl.europa.eu/meps/en/257071,https://howtheyvote.eu/votes/195775
257050,António TÂNGER CORRÊA,António,TÂNGER CORRÊA,Portugal,PRT,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,antonio.tangercorrea@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257050.jpg,https://www.europarl.europa.eu/meps/en/257050,https://howtheyvote.eu/votes/195775
257114,Claudiu-Richard TÂRZIU,Claudiu-Richard,TÂRZIU,Romania,ROU,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,claudiu-richard.tarziu@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257114.jpg,https://www.europarl.europa.eu/meps/en/257114,https://howtheyvote.eu/votes/195775
256965,Kai TEGETHOFF,Kai,TEGETHOFF,Germany,DEU,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,kai.tegethoff@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256965.jpg,https://www.europarl.europa.eu/meps/en/256965,https://howtheyvote.eu/votes/195775
210480,Marta TEMIDO,Marta,TEMIDO,Portugal,PRT,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,marta.temido@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/210480.jpg,https://www.europarl.europa.eu/meps/en/210480,https://howtheyvote.eu/votes/195775
257116,Georgiana TEODORESCU,Georgiana,TEODORESCU,Romania,ROU,,ECR,European Conservatives and Reformists,ECR,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,georgiana.teodorescu@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257116.jpg,https://www.europarl.europa.eu/meps/en/257116,https://howtheyvote.eu/votes/195775
257089,Alice TEODORESCU MÅWE,Alice,TEODORESCU MÅWE,Sweden,SWE,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,alice.teodorescumawe@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257089.jpg,https://www.europarl.europa.eu/meps/en/257089,https://howtheyvote.eu/votes/195775
256968,Ingeborg TER LAAK,Ingeborg,TER LAAK,Netherlands,NLD,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,ingeborg.terlaak@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256968.jpg,https://www.europarl.europa.eu/meps/en/256968,https://howtheyvote.eu/votes/195775
197655,Cristian TERHEŞ,Cristian,TERHEŞ,Romania,ROU,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,cristian.terhes@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197655.jpg,https://www.europarl.europa.eu/meps/en/197655,https://howtheyvote.eu/votes/195775
204449,Riho TERRAS,Riho,TERRAS,Estonia,EST,,EPP,European People's Party,EPP,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,riho.terras@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/204449.jpg,https://www.europarl.europa.eu/meps/en/204449,https://howtheyvote.eu/votes/195775
197831,Hermann TERTSCH,Hermann,TERTSCH,Spain,ESP,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,hermann.tertsch@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197831.jpg,https://www.europarl.europa.eu/meps/en/197831,https://howtheyvote.eu/votes/195775
200345,Pierre-Romain THIONNET,Pierre-Romain,THIONNET,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,pierre-romain.thionnet@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/200345.jpg,https://www.europarl.europa.eu/meps/en/200345,https://howtheyvote.eu/votes/195775
257090,Beatrice TIMGREN,Beatrice,TIMGREN,Sweden,SWE,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,beatrice.timgren@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257090.jpg,https://www.europarl.europa.eu/meps/en/257090,https://howtheyvote.eu/votes/195775
197591,Irene TINAGLI,Irene,TINAGLI,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,irene.tinagli@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197591.jpg,https://www.europarl.europa.eu/meps/en/197591,https://howtheyvote.eu/votes/195775
256885,Bruno TOBBACK,Bruno,TOBBACK,Belgium,BEL,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,bruno.tobback@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256885.jpg,https://www.europarl.europa.eu/meps/en/256885,https://howtheyvote.eu/votes/195775
197402,Tomas TOBÉ,Tomas,TOBÉ,Sweden,SWE,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,tomas.tobe@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197402.jpg,https://www.europarl.europa.eu/meps/en/197402,https://howtheyvote.eu/votes/195775
256888,Rody TOLASSY,Rody,TOLASSY,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,rody.tolassy@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256888.jpg,https://www.europarl.europa.eu/meps/en/256888,https://howtheyvote.eu/votes/195775
197672,Eugen TOMAC,Eugen,TOMAC,Romania,ROU,,Renew,Renew Europe,RENEW,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,eugen.tomac@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197672.jpg,https://www.europarl.europa.eu/meps/en/197672,https://howtheyvote.eu/votes/195775
96697,Waldemar TOMASZEWSKI,Waldemar,TOMASZEWSKI,Lithuania,LTU,,ECR,European Conservatives and Reformists,ECR,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,waldemar.tomaszewski@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/96697.jpg,https://www.europarl.europa.eu/meps/en/96697,https://howtheyvote.eu/votes/195775
125104,Romana TOMC,Romana,TOMC,Slovenia,SVN,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,romana.tomc@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/125104.jpg,https://www.europarl.europa.eu/meps/en/125104,https://howtheyvote.eu/votes/195775
219652,Matej TONIN,Matej,TONIN,Slovenia,SVN,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,matej.tonin@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/219652.jpg,https://www.europarl.europa.eu/meps/en/219652,https://howtheyvote.eu/votes/195775
124700,Jana TOOM,Jana,TOOM,Estonia,EST,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,jana.toom@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124700.jpg,https://www.europarl.europa.eu/meps/en/124700,https://howtheyvote.eu/votes/195775
257148,Raffaele TOPO,Raffaele,TOPO,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,raffaele.topo@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257148.jpg,https://www.europarl.europa.eu/meps/en/257148,https://howtheyvote.eu/votes/195775
257163,Francesco TORSELLI,Francesco,TORSELLI,Italy,ITA,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,francesco.torselli@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257163.jpg,https://www.europarl.europa.eu/meps/en/257163,https://howtheyvote.eu/votes/195775
124795,Flavio TOSI,Flavio,TOSI,Italy,ITA,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,flavio.tosi@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/124795.jpg,https://www.europarl.europa.eu/meps/en/124795,https://howtheyvote.eu/votes/195775
97236,Marie TOUSSAINT,Marie,TOUSSAINT,France,FRA,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,marie.toussaint@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/97236.jpg,https://www.europarl.europa.eu/meps/en/97236,https://howtheyvote.eu/votes/195775
197580,Isabella TOVAGLIERI,Isabella,TOVAGLIERI,Italy,ITA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,isabella.tovaglieri@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197580.jpg,https://www.europarl.europa.eu/meps/en/197580,https://howtheyvote.eu/votes/195775
256804,Pekka TOVERI,Pekka,TOVERI,Finland,FIN,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,pekka.toveri@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256804.jpg,https://www.europarl.europa.eu/meps/en/256804,https://howtheyvote.eu/votes/195775
275087,Georgia TRAMACERE,Georgia,TRAMACERE,Italy,ITA,,S&D,Progressive Alliance of Socialists and Democrats,SD,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,georgia.tramacere@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/275087.jpg,https://www.europarl.europa.eu/meps/en/275087,https://howtheyvote.eu/votes/195775
257133,Pasquale TRIDICO,Pasquale,TRIDICO,Italy,ITA,,The Left,The Left in the European Parliament,GUE_NGL,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,pasquale.tridico@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257133.jpg,https://www.europarl.europa.eu/meps/en/257133,https://howtheyvote.eu/votes/195775
256925,Laurence TROCHU,Laurence,TROCHU,France,FRA,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,laurence.trochu@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256925.jpg,https://www.europarl.europa.eu/meps/en/256925,https://howtheyvote.eu/votes/195775
256950,Dimitris TSIODRAS,Dimitris,TSIODRAS,Greece,GRC,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,dimitrios.tsiodras@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256950.jpg,https://www.europarl.europa.eu/meps/en/256950,https://howtheyvote.eu/votes/195775
198183,Mihai TUDOSE,Mihai,TUDOSE,Romania,ROU,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,mihai.tudose@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/198183.jpg,https://www.europarl.europa.eu/meps/en/198183,https://howtheyvote.eu/votes/195775
256806,Sebastian TYNKKYNEN,Sebastian,TYNKKYNEN,Finland,FIN,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,sebastian.tynkkynen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256806.jpg,https://www.europarl.europa.eu/meps/en/256806,https://howtheyvote.eu/votes/195775
257062,Stanisław TYSZKA,Stanisław,TYSZKA,Poland,POL,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,stanislaw.tyszka@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257062.jpg,https://www.europarl.europa.eu/meps/en/257062,https://howtheyvote.eu/votes/195775
197763,Milan UHRÍK,Milan,UHRÍK,Slovakia,SVK,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,milan.uhrik@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197763.jpg,https://www.europarl.europa.eu/meps/en/197763,https://howtheyvote.eu/votes/195775
197810,Nils UŠAKOVS,Nils,UŠAKOVS,Latvia,LVA,,S&D,Progressive Alliance of Socialists and Democrats,SD,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,nils.usakovs@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197810.jpg,https://www.europarl.europa.eu/meps/en/197810,https://howtheyvote.eu/votes/195775
28617,Inese VAIDERE,Inese,VAIDERE,Latvia,LVA,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,inese.vaidere@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/28617.jpg,https://www.europarl.europa.eu/meps/en/28617,https://howtheyvote.eu/votes/195775
257258,Ivaylo VALCHEV,Ivaylo,VALCHEV,Bulgaria,BGR,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,ivaylo.valchev@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257258.jpg,https://www.europarl.europa.eu/meps/en/257258,https://howtheyvote.eu/votes/195775
256875,Matthieu VALET,Matthieu,VALET,France,FRA,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,matthieu.valet@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256875.jpg,https://www.europarl.europa.eu/meps/en/256875,https://howtheyvote.eu/votes/195775
5729,Kathleen VAN BREMPT,Kathleen,VAN BREMPT,Belgium,BEL,,S&D,Progressive Alliance of Socialists and Democrats,SD,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,kathleen.vanbrempt@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/5729.jpg,https://www.europarl.europa.eu/meps/en/5729,https://howtheyvote.eu/votes/195775
257438,Anouk VAN BRUG,Anouk,VAN BRUG,Netherlands,NLD,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,anouk.vanbrug@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257438.jpg,https://www.europarl.europa.eu/meps/en/257438,https://howtheyvote.eu/votes/195775
256976,Brigitte VAN DEN BERG,Brigitte,VAN DEN BERG,Netherlands,NLD,,Renew,Renew Europe,RENEW,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,brigitte.vandenberg@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256976.jpg,https://www.europarl.europa.eu/meps/en/256976,https://howtheyvote.eu/votes/195775
256884,Kris VAN DIJCK,Kris,VAN DIJCK,Belgium,BEL,,ECR,European Conservatives and Reformists,ECR,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,kris.vandijck@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256884.jpg,https://www.europarl.europa.eu/meps/en/256884,https://howtheyvote.eu/votes/195775
256978,Reinier VAN LANSCHOT,Reinier,VAN LANSCHOT,Netherlands,NLD,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,reinier.vanlanschot@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256978.jpg,https://www.europarl.europa.eu/meps/en/256978,https://howtheyvote.eu/votes/195775
256983,Jessika VAN LEEUWEN,Jessika,VAN LEEUWEN,Netherlands,NLD,,ECR,European Conservatives and Reformists,ECR,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,jessika.vanleeuwen@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/256983.jpg,https://www.europarl.europa.eu/meps/en/256983,https://howtheyvote.eu/votes/195775
125106,Johan VAN OVERTVELDT,Johan,VAN OVERTVELDT,Belgium,BEL,,ECR,European Conservatives and Reformists,ECR,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,johan.vanovertveldt@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/125106.jpg,https://www.europarl.europa.eu/meps/en/125106,https://howtheyvote.eu/votes/195775
197870,Kim VAN SPARRENTAK,Kim,VAN SPARRENTAK,Netherlands,NLD,,Greens/EFA,Greens/European Free Alliance,GREEN_EFA,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,kim.vansparrentak@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/197870.jpg,https://www.europarl.europa.eu/meps/en/197870,https://howtheyvote.eu/votes/195775
185771,Tom VANDENDRIESSCHE,Tom,VANDENDRIESSCHE,Belgium,BEL,,PfE,Patriots for Europe,PFE,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,tom.vandendriessche@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/185771.jpg,https://www.europarl.europa.eu/meps/en/185771,https://howtheyvote.eu/votes/195775
257125,Roberto VANNACCI,Roberto,VANNACCI,Italy,ITA,,ESN,Europe of Sovereign Nations,ESN,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,roberto.vannacci@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257125.jpg,https://www.europarl.europa.eu/meps/en/257125,https://howtheyvote.eu/votes/195775
5736,Alexandre VARAUT,Alexandre,VARAUT,France,FRA,,PfE,Patriots for Europe,PFE,DID_NOT_VOTE,Did not vote,Did not vote,2026-07-09,alexandre.varaut@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/5736.jpg,https://www.europarl.europa.eu/meps/en/5736,https://howtheyvote.eu/votes/195775
257061,Ana VASCONCELOS,Ana,VASCONCELOS,Portugal,PRT,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,ana.vasconcelos@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257061.jpg,https://www.europarl.europa.eu/meps/en/257061,https://howtheyvote.eu/votes/195775
257112,Vlad VASILE-VOICULESCU,Vlad,VASILE-VOICULESCU,Romania,ROU,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,vlad.voiculescu@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/257112.jpg,https://www.europarl.europa.eu/meps/en/257112,https://howtheyvote.eu/votes/195775
130100,Hilde VAUTMANS,Hilde,VAUTMANS,Belgium,BEL,,Renew,Renew Europe,RENEW,FOR,Said no to action against child sexual abuse,Voted for rejection,2026-07-09,hilde.vautmans@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/130100.jpg,https://www.europarl.europa.eu/meps/en/130100,https://howtheyvote.eu/votes/195775
204400,Adrián VÁZQUEZ LÁZARA,Adrián,VÁZQUEZ LÁZARA,Spain,ESP,,EPP,European People's Party,EPP,AGAINST,Voted to fight sexual abuse online,Voted against rejection,2026-07-09,adrian.vazquezlazara@europarl.europa.eu,https://www.europarl.europa.eu/mepphoto/204400.jpg,https://www.europarl.europa.eu/meps/en/204400,https://howtheyvote.eu/votes/195775
